image_path,absolute_path,material_type,subcategory,color_code,caption,txt_file
Eichenholzfront/B/751B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/751B_converted.jpeg,Eichenholzfront,B,751,"oak wood front B 751, light gray natural wood grain kitchen door surface",Eichenholzfront/B/751B_converted.txt
Eichenholzfront/B/165B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/165B_converted.jpeg,Eichenholzfront,B,165,"oak wood front B 165, medium gray natural wood grain kitchen door surface",Eichenholzfront/B/165B_converted.txt
Eichenholzfront/B/879B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/879B_converted.jpeg,Eichenholzfront,B,879,"oak wood front B 879, light gray natural wood grain kitchen door surface",Eichenholzfront/B/879B_converted.txt
Eichenholzfront/B/277B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/277B_converted.jpeg,Eichenholzfront,B,277,"oak wood front B 277, orange natural wood grain kitchen door surface",Eichenholzfront/B/277B_converted.txt
Eichenholzfront/B/197B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/197B_converted.jpeg,Eichenholzfront,B,197,"oak wood front B 197, orange natural wood grain kitchen door surface",Eichenholzfront/B/197B_converted.txt
Eichenholzfront/B/730B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/730B_converted.jpeg,Eichenholzfront,B,730,"oak wood front B 730, dark gray natural wood grain kitchen door surface",Eichenholzfront/B/730B_converted.txt
Eichenholzfront/B/226B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/226B_converted.jpeg,Eichenholzfront,B,226,"oak wood front B 226, red natural wood grain kitchen door surface",Eichenholzfront/B/226B_converted.txt
Eichenholzfront/B/605B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/605B_converted.jpeg,Eichenholzfront,B,605,"oak wood front B 605, cyan natural wood grain kitchen door surface",Eichenholzfront/B/605B_converted.txt
Eichenholzfront/B/198B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/198B_converted.jpeg,Eichenholzfront,B,198,"oak wood front B 198, orange natural wood grain kitchen door surface",Eichenholzfront/B/198B_converted.txt
Eichenholzfront/B/278B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/278B_converted.jpeg,Eichenholzfront,B,278,"oak wood front B 278, brown natural wood grain kitchen door surface",Eichenholzfront/B/278B_converted.txt
Eichenholzfront/B/139B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/139B_converted.jpeg,Eichenholzfront,B,139,"oak wood front B 139, light brown natural wood grain kitchen door surface",Eichenholzfront/B/139B_converted.txt
Eichenholzfront/B/602B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/602B_converted.jpeg,Eichenholzfront,B,602,"oak wood front B 602, light brown natural wood grain kitchen door surface",Eichenholzfront/B/602B_converted.txt
Eichenholzfront/B/270B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/270B_converted.jpeg,Eichenholzfront,B,270,"oak wood front B 270, light gray natural wood grain kitchen door surface",Eichenholzfront/B/270B_converted.txt
Eichenholzfront/B/766B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/766B_converted.jpeg,Eichenholzfront,B,766,"oak wood front B 766, orange natural wood grain kitchen door surface",Eichenholzfront/B/766B_converted.txt
Eichenholzfront/B/204B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/204B_converted.jpeg,Eichenholzfront,B,204,"oak wood front B 204, brown natural wood grain kitchen door surface",Eichenholzfront/B/204B_converted.txt
Eichenholzfront/B/771B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/771B_converted.jpeg,Eichenholzfront,B,771,"oak wood front B 771, dark brown natural wood grain kitchen door surface",Eichenholzfront/B/771B_converted.txt
Eichenholzfront/B/113B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/113B_converted.jpeg,Eichenholzfront,B,113,"oak wood front B 113, brown natural wood grain kitchen door surface",Eichenholzfront/B/113B_converted.txt
Eichenholzfront/B/851B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/851B_converted.jpeg,Eichenholzfront,B,851,"oak wood front B 851, light gray natural wood grain kitchen door surface",Eichenholzfront/B/851B_converted.txt
Eichenholzfront/B/875B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/875B_converted.jpeg,Eichenholzfront,B,875,"oak wood front B 875, brown natural wood grain kitchen door surface",Eichenholzfront/B/875B_converted.txt
Eichenholzfront/B/781B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/781B_converted.jpeg,Eichenholzfront,B,781,"oak wood front B 781, brown natural wood grain kitchen door surface",Eichenholzfront/B/781B_converted.txt
Eichenholzfront/B/114B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/114B_converted.jpeg,Eichenholzfront,B,114,"oak wood front B 114, brown natural wood grain kitchen door surface",Eichenholzfront/B/114B_converted.txt
Eichenholzfront/B/430B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/430B_converted.jpeg,Eichenholzfront,B,430,"oak wood front B 430, dark blue natural wood grain kitchen door surface",Eichenholzfront/B/430B_converted.txt
Eichenholzfront/B/752B_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/B/752B_converted.jpeg,Eichenholzfront,B,752,"oak wood front B 752, light brown natural wood grain kitchen door surface",Eichenholzfront/B/752B_converted.txt
Eichenholzfront/RW/217RW_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/RW/217RW_converted.jpeg,Eichenholzfront,RW,217,"oak wood front RW 217, orange natural wood grain kitchen door surface",Eichenholzfront/RW/217RW_converted.txt
Eichenholzfront/RP/139RP_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Eichenholzfront/RP/139RP_converted.jpeg,Eichenholzfront,RP,139,"oak wood front RP 139, light brown natural wood grain kitchen door surface",Eichenholzfront/RP/139RP_converted.txt
Synchronpore Front/SY/231VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/231VS_converted.jpeg,Synchronpore Front,SY,231VS,"synchronized pore front SY 231VS, orange textured wood effect kitchen door surface",Synchronpore Front/SY/231VS_converted.txt
Synchronpore Front/SY/856VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/856VS_converted.jpeg,Synchronpore Front,SY,856VS,"synchronized pore front SY 856VS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/856VS_converted.txt
Synchronpore Front/SY/887HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/887HS_converted.jpeg,Synchronpore Front,SY,887HS,"synchronized pore front SY 887HS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/887HS_converted.txt
Synchronpore Front/SY/877VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/877VS_converted.jpeg,Synchronpore Front,SY,877VS,"synchronized pore front SY 877VS, orange textured wood effect kitchen door surface",Synchronpore Front/SY/877VS_converted.txt
Synchronpore Front/SY/885VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/885VS_converted.jpeg,Synchronpore Front,SY,885VS,"synchronized pore front SY 885VS, orange textured wood effect kitchen door surface",Synchronpore Front/SY/885VS_converted.txt
Synchronpore Front/SY/401VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/401VS_converted.jpeg,Synchronpore Front,SY,401VS,"synchronized pore front SY 401VS, light brown textured wood effect kitchen door surface",Synchronpore Front/SY/401VS_converted.txt
Synchronpore Front/SY/881VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/881VS_converted.jpeg,Synchronpore Front,SY,881VS,"synchronized pore front SY 881VS, light brown textured wood effect kitchen door surface",Synchronpore Front/SY/881VS_converted.txt
Synchronpore Front/SY/216HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/216HS_converted.jpeg,Synchronpore Front,SY,216HS,"synchronized pore front SY 216HS, black textured wood effect kitchen door surface",Synchronpore Front/SY/216HS_converted.txt
Synchronpore Front/SY/115VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/115VS_converted.jpeg,Synchronpore Front,SY,115VS,"synchronized pore front SY 115VS, dark red textured wood effect kitchen door surface",Synchronpore Front/SY/115VS_converted.txt
Synchronpore Front/SY/402HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/402HS_converted.jpeg,Synchronpore Front,SY,402HS,"synchronized pore front SY 402HS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/402HS_converted.txt
Synchronpore Front/SY/876VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/876VS_converted.jpeg,Synchronpore Front,SY,876VS,"synchronized pore front SY 876VS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/876VS_converted.txt
Synchronpore Front/SY/230VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/230VS_converted.jpeg,Synchronpore Front,SY,230VS,"synchronized pore front SY 230VS, orange textured wood effect kitchen door surface",Synchronpore Front/SY/230VS_converted.txt
Synchronpore Front/SY/855HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/855HS_converted.jpeg,Synchronpore Front,SY,855HS,"synchronized pore front SY 855HS, dark gray textured wood effect kitchen door surface",Synchronpore Front/SY/855HS_converted.txt
Synchronpore Front/SY/884VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/884VS_converted.jpeg,Synchronpore Front,SY,884VS,"synchronized pore front SY 884VS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/884VS_converted.txt
Synchronpore Front/SY/229HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/229HS_converted.jpeg,Synchronpore Front,SY,229HS,"synchronized pore front SY 229HS, dark blue textured wood effect kitchen door surface",Synchronpore Front/SY/229HS_converted.txt
Synchronpore Front/SY/880VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/880VS_converted.jpeg,Synchronpore Front,SY,880VS,"synchronized pore front SY 880VS, dark gray textured wood effect kitchen door surface",Synchronpore Front/SY/880VS_converted.txt
Synchronpore Front/SY/808VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/808VS_converted.jpeg,Synchronpore Front,SY,808VS,"synchronized pore front SY 808VS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/808VS_converted.txt
Synchronpore Front/SY/215VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/215VS_converted.jpeg,Synchronpore Front,SY,215VS,"synchronized pore front SY 215VS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/215VS_converted.txt
Synchronpore Front/SY/856HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/856HS_converted.jpeg,Synchronpore Front,SY,856HS,"synchronized pore front SY 856HS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/856HS_converted.txt
Synchronpore Front/SY/231HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/231HS_converted.jpeg,Synchronpore Front,SY,231HS,"synchronized pore front SY 231HS, orange textured wood effect kitchen door surface",Synchronpore Front/SY/231HS_converted.txt
Synchronpore Front/SY/877HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/877HS_converted.jpeg,Synchronpore Front,SY,877HS,"synchronized pore front SY 877HS, orange textured wood effect kitchen door surface",Synchronpore Front/SY/877HS_converted.txt
Synchronpore Front/SY/887VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/887VS_converted.jpeg,Synchronpore Front,SY,887VS,"synchronized pore front SY 887VS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/887VS_converted.txt
Synchronpore Front/SY/401HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/401HS_converted.jpeg,Synchronpore Front,SY,401HS,"synchronized pore front SY 401HS, light brown textured wood effect kitchen door surface",Synchronpore Front/SY/401HS_converted.txt
Synchronpore Front/SY/885HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/885HS_converted.jpeg,Synchronpore Front,SY,885HS,"synchronized pore front SY 885HS, orange textured wood effect kitchen door surface",Synchronpore Front/SY/885HS_converted.txt
Synchronpore Front/SY/216VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/216VS_converted.jpeg,Synchronpore Front,SY,216VS,"synchronized pore front SY 216VS, dark gray textured wood effect kitchen door surface",Synchronpore Front/SY/216VS_converted.txt
Synchronpore Front/SY/881HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/881HS_converted.jpeg,Synchronpore Front,SY,881HS,"synchronized pore front SY 881HS, light brown textured wood effect kitchen door surface",Synchronpore Front/SY/881HS_converted.txt
Synchronpore Front/SY/876HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/876HS_converted.jpeg,Synchronpore Front,SY,876HS,"synchronized pore front SY 876HS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/876HS_converted.txt
Synchronpore Front/SY/115HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/115HS_converted.jpeg,Synchronpore Front,SY,115HS,"synchronized pore front SY 115HS, dark red textured wood effect kitchen door surface",Synchronpore Front/SY/115HS_converted.txt
Synchronpore Front/SY/402VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/402VS_converted.jpeg,Synchronpore Front,SY,402VS,"synchronized pore front SY 402VS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/402VS_converted.txt
Synchronpore Front/SY/230HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/230HS_converted.jpeg,Synchronpore Front,SY,230HS,"synchronized pore front SY 230HS, orange textured wood effect kitchen door surface",Synchronpore Front/SY/230HS_converted.txt
Synchronpore Front/SY/855VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/855VS_converted.jpeg,Synchronpore Front,SY,855VS,"synchronized pore front SY 855VS, dark gray textured wood effect kitchen door surface",Synchronpore Front/SY/855VS_converted.txt
Synchronpore Front/SY/884HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/884HS_converted.jpeg,Synchronpore Front,SY,884HS,"synchronized pore front SY 884HS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/884HS_converted.txt
Synchronpore Front/SY/880HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/880HS_converted.jpeg,Synchronpore Front,SY,880HS,"synchronized pore front SY 880HS, dark gray textured wood effect kitchen door surface",Synchronpore Front/SY/880HS_converted.txt
Synchronpore Front/SY/229VS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/229VS_converted.jpeg,Synchronpore Front,SY,229VS,"synchronized pore front SY 229VS, dark blue textured wood effect kitchen door surface",Synchronpore Front/SY/229VS_converted.txt
Synchronpore Front/SY/808HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/808HS_converted.jpeg,Synchronpore Front,SY,808HS,"synchronized pore front SY 808HS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/808HS_converted.txt
Synchronpore Front/SY/215HS_converted.jpeg,/sessions/zen-nice-ritchie/mnt/Frontfarben/Synchronpore Front/SY/215HS_converted.jpeg,Synchronpore Front,SY,215HS,"synchronized pore front SY 215HS, brown textured wood effect kitchen door surface",Synchronpore Front/SY/215HS_converted.txt
